,theta_x,theta_y
0,0.8605556614246863,-0.742579638041915
1,-1.4464727375963786,-1.0961292216891207
2,-2.8841484100105235,3.1040617502199446
3,-3.03774645687452,1.7667720311647503
4,1.9683349641197863,-0.09088540349048602
5,2.5934197786078093,-0.48614012277673835
6,0.6700123395200417,2.372084074409254
7,1.441969420022903,-2.596118724044497
8,0.27410390540137985,1.3095336711818364
9,2.7336406607023154,1.816812083167215
10,1.9845664104768632,1.8799062969936164
11,-3.1243861495570098,-1.1166054400054506
12,2.2456372993781644,1.8638389545637706
13,-2.930568260297326,-1.7258122983069444
14,1.4429677267223928,-0.8651446624307995
15,-2.0379158390962826,-0.5186888084773784
16,2.281920468786123,0.2601866007155973
17,0.2605085298868297,-2.434020124877728
18,-1.2584473065782806,-0.5846642118238572
19,-0.4857705158280976,-3.139703361927961
20,-2.9636549119444626,1.5354893891438532
21,-2.3606977967595952,2.2109015617006973
22,1.072064815449135,-2.268659168639979
23,0.9248189764942678,1.2804237512694332
24,0.7249860371262926,2.0175502070911824
25,-0.7308754819569288,3.0274166388510366
26,3.124062163134476,2.1600998102221913
27,3.0211775357715274,-0.4768530155683983
28,1.1657946707540434,3.013973045327825
29,0.9453635139748178,2.9781318484005785
30,1.1840457287093606,0.023103141687882633
31,-0.6979272767969258,1.5924515673859174
32,-2.292756278181666,2.600218753081485
33,1.391652284819048,-0.14987236693914285
34,0.15930590645297427,2.2857363650152944
35,-1.1922854594059253,1.2664926526692168
36,-0.08899906526957402,-1.294812087026761
37,2.447224238106835,1.6817088101934248
38,2.7271758421328762,0.44412560795354006
39,-0.8934991306479332,-2.5519461643876293
40,0.4494351814662769,-0.6824769095146443
41,-1.119227624750593,-2.678264201672166
42,0.5925045642173261,-0.14974738654044417
43,-1.0184338063523257,-0.44899888416167677
44,-0.6809779034588956,-0.47917177781603026
45,2.452166074285545,0.5422411136860195
46,-1.714319399486589,-2.370704500243325
47,0.7740076575247476,2.7254504417521392
48,-2.613708681215308,1.156423071124867
49,2.0900648210551056,2.034378273792111
50,1.803891867329022,2.49317567243041
51,-1.6375900863887145,0.5235152946230976
52,2.3655201874146226,-2.8888941189211033
53,-2.7735988378314134,1.32881090595877
54,-1.0297068772769085,0.43370223332305136
55,-2.1973589152253594,2.0480496291101247
56,-0.31202696181443246,0.20207021440593786
57,1.8618603012298394,1.968170697553055
58,-1.6924249148248358,3.1228077709501
59,-2.8147331790815286,-0.9389918134419668
60,-0.5997184776306979,-2.067033254439199
61,-1.8942984090457529,-0.6806273084685199
62,-2.5713744507739276,1.589959978305961
63,0.5047432673232595,-0.38183588244949807
64,-1.2648295005505765,0.5553086050125664
65,1.0806756900855436,-2.3413757740667056
66,-1.8880001474933032,1.4207759215082474
67,2.7778786000458915,-1.3817830213826354
68,-0.8475378089720196,-1.9439071987688485
69,-2.478746263017324,2.28048209833878
70,0.8112104407914167,0.40471769125890367
71,2.683891211730887,-0.09739601769578332
72,-0.37462138546202794,2.505883621963318
73,2.856276310741155,-2.601160579096578
74,-0.0006546219069853976,1.2324747603197848
75,-0.4698024057459014,-1.080819149525725
76,0.75532339542836,-2.0394606897474867
77,3.1107830873305495,1.098292309189234
78,2.8207963021201756,-0.8619151028055589
79,-0.2510437936434946,-1.0687960059641175
80,1.619358094077417,2.7877096156103063
81,-0.016193681844320018,-1.8893642476871741
82,0.18417373427004202,0.0764893480606883
83,1.7956445157270178,-2.9907132639532166
84,-0.5362331133821705,-2.1151206636960946
85,1.473303733037934,2.4090909536637994
86,1.3266498287008082,1.8173959453189337
87,2.7147110747537946,0.35710791603358283
88,-2.41944962084375,-1.743876744364676
89,1.43894441873588,0.36283876265133186
90,2.685583748270811,-3.0652737791794697
91,2.9400669613790624,1.3382784524319744
92,-3.049190214308483,1.3618846914391929
93,2.2848180721324605,0.9176279462588175
94,3.0234376056325463,0.699561585158651
95,2.8727362828245457,-2.678418647225605
96,-2.206880797693478,-1.5933782892473556
97,2.9696144187621067,0.4673310589856223
98,2.4500373544500818,-0.6648441569923866
99,2.0255344966378663,3.0914731206139985
100,-0.12573958309678712,2.6624706034453016
101,-1.6815505391256964,-2.1864988338850018
102,1.8967716167257427,0.5652390739606994
103,2.661118477098918,1.2328558717159224
104,-1.4694468369271578,-2.2836650790623305
105,0.2446320979154657,-1.1774962766354187
106,-0.35969458386482067,1.3566518433601171
107,2.7081616669127744,2.5202364791851837
108,-2.887056348267225,-0.9943602549779911
109,1.457737919723935,-1.6402650350481838
110,0.718628304764358,2.0218787835223777
111,-2.9633678082757333,0.5339619277587233
112,1.3773984556682217,-0.14709928475618783
113,-3.041113653610896,-1.5321546025203239
114,1.620753947978156,-2.685066784918731
115,0.08016542253865921,-3.0291775406853523
116,2.696141335360494,0.5024674635328186
117,-2.726384081111344,-1.9408113913343783
118,2.1445597163470325,2.9878618231307454
119,-2.7225669703686637,-2.466293311337568
120,-0.9782292536523989,-0.30103502123228365
121,-0.4379459833171597,-0.66187201529906
122,2.9283544182160153,-1.6819366053865312
123,0.3910141967285594,1.56297831642153
124,-1.5150984452291705,0.9029236496747446
125,-1.6230993576900703,1.4184773697007858
126,2.4386193298129744,-2.621291026208472
127,-1.7224131796170092,-0.9252404068817994
128,-2.3589923559454644,0.12461488125304543
129,-1.3299570775518141,-0.46042463304107395
130,0.5411271754406379,-2.8863849856175023
131,0.33986064851304176,-1.9224821997676795
132,1.9459701966903546,2.796172331560392
133,0.37998161308296474,-2.1201369476275147
134,-1.3293887167967184,2.212010042688412
135,-0.5472884198690204,2.0240474647302635
136,1.998813010710128,-0.6830214683255269
137,0.7948635459390618,-0.20870530007074617
138,2.884469899451209,2.0357633973255993
139,-0.8205562854112163,1.1352856660310264
140,0.33056786989587605,2.1170799340773296
141,0.5901431635644321,1.618527083280025
142,2.1883782024536824,1.2017941493037094
143,-2.227555455872748,2.5947928351080414
144,-0.587412878517338,2.0282570357126852
145,2.5758481244631435,-2.0165086059042414
146,-2.870995412112112,1.5596391180757818
147,2.0276233581709917,-2.5969578377896116
148,-0.531657773141978,-0.46585898160365735
149,2.0722195545486475,-0.6487270256316182
150,-3.0790463033859905,-1.8713330559425263
151,-0.8479399987206655,2.7514389445205287
152,-2.64754555936766,-2.5460932206476232
153,0.9589056636998041,-3.1108087213197995
154,-1.4209480208846816,-1.1126214046256604
155,1.2733005128390884,3.0834400032292324
156,2.788486605067879,-1.4784641120175335
157,-2.3447772999628302,2.077813350269552
158,2.2919696260401583,-2.0538875929903844
159,-2.7679683699506468,0.5427312097275125
160,-0.74914099036351,2.8802707994731183
161,-0.44124258698566,1.360392774233806
162,-0.07006036350437128,3.019120649624078
163,2.9937010606132253,0.4684532421087986
164,1.7322188224002915,3.0368815266664138
165,-1.2009846101378963,2.11772895753162
166,-1.446158127594596,1.748285165992419
167,2.281551531702373,2.440953949430197
168,2.3958236252676413,0.8261855692769409
169,0.06727095832306862,-0.9024881717968012
170,-0.9783187754826552,0.17770381181728556
171,3.1096574102329626,-1.7184486953680036
172,-1.1564608114372321,1.7438611612675619
173,-1.9935769188785868,-2.0729579111761445
174,2.3882269310642954,0.48504901881694584
175,1.9624611843247175,0.22555962687496578
176,1.0548802463170288,1.0800971690740049
177,2.880297795798061,1.6366855694506848
178,2.674843576605805,-2.451523693554447
179,1.5597913484749046,0.7850272146171617
180,2.266353796748935,-0.5406311350639341
181,-1.5887238860805988,0.7175487826477016
182,-2.254114362579526,1.218840831318004
183,1.0685301129273945,0.5370840773149368
184,1.3484880361575255,1.4632663763653753
185,-2.091968145943703,0.12582240184073656
186,-0.6562330070692135,-0.23330843610234808
187,2.577713002474418,-1.3397707316469971
188,0.38579240052110997,-1.7017902475508213
189,0.49219906968922666,1.2271193234573419
190,-1.9218393168762489,1.2296906964394738
191,0.16350261017560763,-1.9133398002447002
192,0.1472447348455197,2.9646419234285126
193,-2.5827935455098077,1.0753720680266543
194,3.028135248356281,0.1961366866990879
195,0.4485917877809862,2.1436679559991703
196,-3.1013244561979616,-0.08469461541676448
197,1.7131054551536122,-0.15114283874792278
198,3.0050321061281604,-1.5188067378019912
199,0.5646700415020094,-2.1605644909863835
200,-1.1329736935234238,1.3296513119214195
201,-1.9634469291461685,2.162112979678893
202,1.0840168113236244,1.1171426701670129
203,-1.9156967142839627,-0.8242187189141084
204,0.48812742481396,0.47577593097646087
205,0.6423876908466069,0.39843232288032615
206,2.9054899844196482,2.74302560129862
207,-2.6875365989930398,-0.7057637410573814
208,-0.0001707539888711196,-2.106232715250594
209,1.5337096953483087,2.368339217157531
210,-2.0280442018000873,2.4801522919646546
211,-0.7032974662361005,-2.838330976231604
212,-2.746408581809781,-1.8961143354892442
213,1.419251324448994,0.8562954499048785
214,-2.590130757060384,1.8148676379348148
215,-0.6591582366465292,0.6703687907383853
216,2.3469119077568443,-1.9378022314730543
217,-0.17404211714615014,-2.402428836388882
218,2.592580070872443,0.03752716660352151
219,1.6708065271044275,1.982410351382157
220,2.609557403893888,-1.7777193308065191
221,-2.341095939043237,-2.669520009076312
222,-2.679383287662923,0.32072516757353586
223,-2.6997197704546965,-1.936369966761271
224,2.3175798827331713,-2.7179569236876473
225,0.8423865243697262,1.7169721073852324
226,-0.021540683151559215,2.018326291583967
227,-2.1140190638581124,-0.6387765716020772
228,1.0915993832938051,-1.2938563881915763
229,-1.143430474849443,-1.4003907527669615
230,1.3249972584526253,-0.8735422945134332
231,-0.2490948151687915,0.48322497323790925
232,0.04693451802005333,0.17479870604090575
233,1.8200234741852706,-0.9088678995272108
234,-2.558855644473903,0.8634414776475721
235,0.49485427089768574,1.1043794087248218
236,-1.9023289306780518,0.36617742963461897
237,1.9360803115970544,-0.7081469337904926
238,-0.0700824219094458,0.7785041389986449
239,3.0705633383039146,0.5774422171798097
240,-1.9921258439407326,-1.003274793212909
241,2.9092350581717223,-1.2365245056958356
242,1.8907175030992338,0.2874486844739179
243,-0.11774377258211377,0.7058639638794326
244,1.969992625353787,0.6961671234919433
245,0.6462187302704878,-0.7361505010529035
246,0.9746543901047051,0.41326964741696814
247,2.599295721958983,3.052180634540128
248,-2.731486532200874,-0.45223528442022687
249,2.104792961189901,2.155225014858228
