,unitary
0,"Operator([[ 0.90789321-0.17879381j,  0.36558045+0.10056651j],
          [-0.30015204+0.23167097j,  0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.90789321-0.17879381j, -0.05299741+0.37543836j],
          [ 0.19139154+0.3273102j ,  0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.90789321-0.17879381j,  0.302705  +0.22832514j],
          [-0.19353042+0.32605009j,  0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.90789321-0.17879381j, -0.1592947 +0.34407541j],
          [ 0.27786012+0.25798535j,  0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.90789321-0.17879381j, -0.36445858+0.10455924j],
          [ 0.37688952-0.0414364j ,  0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.90789321-0.17879381j, -0.01254935-0.37895277j],
          [-0.13207162-0.35541493j,  0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.90789321-0.17879381j, -0.23481605-0.29769802j],
          [ 0.10440722-0.36450215j,  0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.90789321-0.17879381j,  0.34701981+0.15277414j],
          [-0.26318224+0.27294284j,  0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[0.90789321-0.17879381j, 0.07560997+0.37154518j],
          [0.07091101+0.37247056j, 0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.90789321-0.17879381j, -0.37899452+0.01121788j],
          [ 0.35494873-0.1333195j ,  0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
