,unitary
0,"Operator([[ 0.90789321-0.17879381j,  0.30066523-0.23100456j],
          [-0.36580264-0.09975528j,  0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.90789321-0.17879381j,  0.37878913+0.01677737j],
          [-0.34414398+0.1591465j ,  0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.90789321-0.17879381j, -0.36989447+0.08331126j],
          [ 0.37386313-0.06315889j,  0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.90789321-0.17879381j,  0.2737332 -0.26236011j],
          [-0.35277038-0.1389811j ,  0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.90789321-0.17879381j,  0.37765956-0.03370376j],
          [-0.3622392 +0.11200646j,  0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.90789321-0.17879381j,  0.37809486-0.02840709j],
          [-0.36063371+0.11707268j,  0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.90789321-0.17879381j,  0.37301283+0.06800086j],
          [-0.31937707+0.20435503j,  0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.90789321-0.17879381j,  0.3427874 -0.16204778j],
          [-0.3786339 -0.01997638j,  0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.90789321-0.17879381j, -0.36556114-0.10063666j],
          [ 0.30010758-0.23172856j,  0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.90789321-0.17879381j,  0.34642131-0.15412645j],
          [-0.37899301-0.0112687j ,  0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
