,unitary
0,"Operator([[ 0.9318629 -0.1567647j ,  0.14947909-0.2910539j ],
          [-0.23648259-0.22612464j,  0.9318629 -0.1567647j ]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.9318629 -0.1567647j ,  0.24813328-0.21327505j],
          [-0.30425773-0.12034784j,  0.9318629 -0.1567647j ]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.9318629 -0.1567647j , -0.23001675-0.23269866j],
          [ 0.14121816-0.29515047j,  0.9318629 -0.1567647j ]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.9318629 -0.1567647j ,  0.31238494-0.09732431j],
          [-0.32703431+0.01024341j,  0.9318629 -0.1567647j ]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.9318629 -0.1567647j ,  0.28478789-0.16109694j],
          [-0.32182236-0.05904859j,  0.9318629 -0.1567647j ]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.9318629 -0.1567647j ,  0.32136395-0.06149455j],
          [-0.32379579+0.04703888j,  0.9318629 -0.1567647j ]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.9318629 -0.1567647j ,  0.23119187+0.23153118j],
          [-0.14271059+0.29443175j,  0.9318629 -0.1567647j ]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.9318629 -0.1567647j ,  0.27461311-0.17788763j],
          [-0.31770145-0.0782442j ,  0.9318629 -0.1567647j ]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.9318629 -0.1567647j , -0.17340923-0.27746281j],
          [ 0.07307989-0.31892899j,  0.9318629 -0.1567647j ]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.9318629 -0.1567647j ,  0.25276001-0.2077709j ],
          [-0.30682887-0.11363281j,  0.9318629 -0.1567647j ]],
         input_dims=(2,), output_dims=(2,))"
