,unitary
0,"Operator([[ 0.9827211 -0.08208352j,  0.09660849-0.13486411j],
          [-0.11764324-0.11696835j,  0.9827211 -0.08208352j]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[0.9827211 -0.08208352j, 0.01380868+0.16532044j],
          [0.01380868+0.16532044j, 0.9827211 -0.08208352j]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.9827211 -0.08208352j,  0.13885893-0.09077293j],
          [-0.15199367-0.06647895j,  0.9827211 -0.08208352j]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.9827211 -0.08208352j, -0.02817687+0.16348575j],
          [ 0.05490808+0.15654593j,  0.9827211 -0.08208352j]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.9827211 -0.08208352j,  0.13579055-0.0953019j ],
          [-0.14971915-0.0714542j ,  0.9827211 -0.08208352j]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.9827211 -0.08208352j,  0.15925255-0.04647744j],
          [-0.16475625-0.01941403j,  0.9827211 -0.08208352j]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.9827211 -0.08208352j, -0.08168765+0.14439063j],
          [ 0.10450957+0.12883818j,  0.9827211 -0.08208352j]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.9827211 -0.08208352j,  0.16448088-0.02162327j],
          [-0.16578893+0.0059631j ,  0.9827211 -0.08208352j]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.9827211 -0.08208352j,  0.16368953-0.02696784j],
          [-0.16589518+0.00056131j,  0.9827211 -0.08208352j]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.9827211 -0.08208352j,  0.10885512+0.12518822j],
          [-0.08657849+0.14151216j,  0.9827211 -0.08208352j]],
         input_dims=(2,), output_dims=(2,))"
