,unitary
0,"Operator([[ 0.88064867-0.19898603j,  0.18999653-0.3856991j ],
          [-0.33737208-0.26653809j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.88064867-0.19898603j,  0.42994804+0.00267496j],
          [-0.38702833+0.18727399j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.88064867-0.19898603j,  0.41858885+0.0982133j ],
          [-0.33569537+0.26864678j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.88064867-0.19898603j,  0.42794384+0.04155174j],
          [-0.36850351+0.22151215j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[0.88064867-0.19898603j, 0.09476141+0.41938377j],
          [0.09476141+0.41938377j, 0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.88064867-0.19898603j,  0.28423961-0.32259931j],
          [-0.39532927-0.16904805j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.88064867-0.19898603j, -0.29941825-0.3085631j ],
          [ 0.137661  -0.40732287j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.88064867-0.19898603j,  0.39821199-0.16214094j],
          [-0.42923909+0.02482488j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.88064867-0.19898603j, -0.4288996 +0.03012654j],
          [ 0.40018496-0.15720838j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.88064867-0.19898603j,  0.42984672+0.00970942j],
          [-0.38391234+0.19358148j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
