,unitary
0,"Operator([[ 0.998072  -0.02773136j,  0.0119872 -0.05421764j],
          [-0.01497925-0.05346838j,  0.998072  -0.02773136j]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.998072  -0.02773136j,  0.01220822-0.0541683j ],
          [-0.01519719-0.05340685j,  0.998072  -0.02773136j]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.998072  -0.02773136j,  0.01189738-0.05423742j],
          [-0.01489067-0.05349312j,  0.998072  -0.02773136j]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.998072  -0.02773136j,  0.0131299 -0.05395231j],
          [-0.01610545-0.05314001j,  0.998072  -0.02773136j]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.998072  -0.02773136j,  0.01114338-0.05439734j],
          [-0.01414671-0.05369466j,  0.998072  -0.02773136j]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.998072  -0.02773136j,  0.01269274-0.05405682j],
          [-0.01567477-0.05326863j,  0.998072  -0.02773136j]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.998072  -0.02773136j,  0.01432087-0.05364847j],
          [-0.01727771-0.05277051j,  0.998072  -0.02773136j]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.998072  -0.02773136j,  0.01295002-0.05399576j],
          [-0.01592827-0.05319338j,  0.998072  -0.02773136j]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.998072  -0.02773136j,  0.01295986-0.05399341j],
          [-0.01593795-0.05319048j,  0.998072  -0.02773136j]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.998072  -0.02773136j,  0.01349172-0.05386297j],
          [-0.01646176-0.05303071j,  0.998072  -0.02773136j]],
         input_dims=(2,), output_dims=(2,))"
