,unitary
0,"Operator([[ 0.90789321-0.17879381j, -0.08845744+0.36869767j],
          [ 0.221648  +0.30762778j,  0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.90789321-0.17879381j, -0.10649204-0.36389852j],
          [-0.03943557-0.37710413j,  0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.90789321-0.17879381j, -0.02118412+0.37856825j],
          [ 0.16314045+0.34226873j,  0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.90789321-0.17879381j,  0.17444932+0.33664539j],
          [-0.03378072+0.37765269j,  0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.90789321-0.17879381j, -0.31954473-0.20409275j],
          [ 0.21830071-0.31001208j,  0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.90789321-0.17879381j,  0.18971731-0.32828346j],
          [-0.30002342-0.23183752j,  0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.90789321-0.17879381j, -0.3460193 +0.15502687j],
          [ 0.37896243+0.01225431j,  0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.90789321-0.17879381j,  0.35679854+0.12828675j],
          [-0.28151546+0.25399161j,  0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.90789321-0.17879381j, -0.27702567+0.25888118j],
          [ 0.35449794+0.13451357j,  0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.90789321-0.17879381j, -0.22325593-0.30646285j],
          [ 0.090387  -0.36822938j,  0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
