,unitary
0,"Operator([[ 0.95240675-0.13313589j, -0.23933852-0.13384054j],
          [ 0.19346235-0.19434129j,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.95240675-0.13313589j,  0.09527696-0.25713522j],
          [-0.16213616-0.22115172j,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.95240675-0.13313589j,  0.2239761 -0.15821165j],
          [-0.25877515-0.09072839j,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.95240675-0.13313589j,  0.27077931+0.04329877j],
          [-0.24852622+0.11589191j,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.95240675-0.13313589j, -0.06810009+0.26562868j],
          [ 0.13833013+0.23677203j,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.95240675-0.13313589j, -0.25206023+0.1079901j ],
          [ 0.27201102+0.03473076j,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.95240675-0.13313589j, -0.27000655-0.04788197j],
          [ 0.24652628-0.12008753j,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.95240675-0.13313589j,  0.27133771-0.03964931j],
          [-0.27180917+0.03627659j,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.95240675-0.13313589j, -0.26936302-0.0513788j ],
          [ 0.24494852-0.12327384j,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.95240675-0.13313589j,  0.07802395+0.26288492j],
          [-0.00294495+0.27420348j,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
