,unitary
0,"Operator([[ 0.99376067-0.04972948j, -0.09178036+0.03928202j],
          [ 0.0952435 +0.02992303j,  0.99376067-0.04972948j]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[0.99376067-0.04972948j, 0.00498959+0.09970865j],
          [0.00498959+0.09970865j, 0.99376067-0.04972948j]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.99376067-0.04972948j, -0.09485369+0.03113662j],
          [ 0.09748829+0.0215115j ,  0.99376067-0.04972948j]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.99376067-0.04972948j, -0.09375295+0.03430881j],
          [ 0.09670975+0.02477774j,  0.99376067-0.04972948j]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.99376067-0.04972948j, -0.09413287+0.03325229j],
          [ 0.09698228+0.02368856j,  0.99376067-0.04972948j]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.99376067-0.04972948j, -0.09337882+0.03531441j],
          [ 0.09643787+0.02581566j,  0.99376067-0.04972948j]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.99376067-0.04972948j, -0.09346414+0.03508796j],
          [ 0.09650016+0.02558182j,  0.99376067-0.04972948j]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.99376067-0.04972948j, -0.09324059+0.03567776j],
          [ 0.09633661+0.026191j  ,  0.99376067-0.04972948j]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[0.99376067-0.04972948j, 0.00498959+0.09970865j],
          [0.00498959+0.09970865j, 0.99376067-0.04972948j]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.99376067-0.04972948j, -0.090851  +0.04138608j],
          [ 0.09452883+0.03210936j,  0.99376067-0.04972948j]],
         input_dims=(2,), output_dims=(2,))"
