,unitary
0,"Operator([[ 0.99230021-0.05518458j, -0.07996441-0.07681569j],
          [ 0.07095378-0.08520867j,  0.99230021-0.05518458j]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.99230021-0.05518458j,  0.11064384+0.00727308j],
          [-0.1091551 +0.01949671j,  0.99230021-0.05518458j]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.99230021-0.05518458j,  0.05665911+0.09531371j],
          [-0.04574109+0.10100847j,  0.99230021-0.05518458j]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.99230021-0.05518458j,  0.04185213+0.10268085j],
          [-0.03020852+0.10668834j,  0.99230021-0.05518458j]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.99230021-0.05518458j, -0.0740399 +0.08254121j],
          [ 0.08273572+0.07382248j,  0.99230021-0.05518458j]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.99230021-0.05518458j, -0.02304915+0.10846056j],
          [ 0.03493341+0.10523599j,  0.99230021-0.05518458j]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.99230021-0.05518458j, -0.06392692-0.09059971j],
          [ 0.05348678-0.09712941j,  0.99230021-0.05518458j]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.99230021-0.05518458j, -0.11087549-0.0012582j ],
          [ 0.11005226-0.01354461j,  0.99230021-0.05518458j]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.99230021-0.05518458j,  0.00181445-0.11086778j],
          [-0.01409657-0.10998293j,  0.99230021-0.05518458j]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.99230021-0.05518458j, -0.00318201+0.11083696j],
          [ 0.01545228+0.10980066j,  0.99230021-0.05518458j]],
         input_dims=(2,), output_dims=(2,))"
