,unitary
0,"Operator([[ 0.90789321-0.17879381j,  0.15439217-0.34630297j],
          [-0.27416826-0.26190543j,  0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[0.90789321-0.17879381j, 0.06174973+0.37409846j],
          [0.08470443+0.36957793j, 0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.90789321-0.17879381j, -0.33299093-0.18132768j],
          [ 0.23937451-0.29404512j,  0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.90789321-0.17879381j,  0.35667833-0.12862058j],
          [-0.37881334+0.01622174j,  0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.90789321-0.17879381j,  0.30919862+0.21945137j],
          [-0.20290375+0.32030104j,  0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.90789321-0.17879381j, -0.05067593+0.37575875j],
          [ 0.18936488+0.32848688j,  0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[0.90789321-0.17879381j, 0.07326195+0.37201529j],
          [0.07326195+0.37201529j, 0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.90789321-0.17879381j, -0.28495562+0.25012594j],
          [ 0.35851612+0.12340535j,  0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.90789321-0.17879381j, -0.36290517+0.10982952j],
          [ 0.37745039-0.03597066j,  0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.90789321-0.17879381j, -0.29779684-0.23469071j],
          [ 0.18657518-0.33007937j,  0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
