,unitary
0,"Operator([[ 0.99230021-0.05518458j, -0.10050086+0.04684587j],
          [ 0.10507551+0.03541319j,  0.99230021-0.05518458j]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.99230021-0.05518458j, -0.10205322+0.04336009j],
          [ 0.10623179+0.03177679j,  0.99230021-0.05518458j]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.99230021-0.05518458j, -0.10350585+0.03976803j],
          [ 0.10727717+0.0280458j ,  0.99230021-0.05518458j]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[0.99230021-0.05518458j, 0.00615698+0.11071156j],
          [0.00615698+0.11071156j, 0.99230021-0.05518458j]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.99230021-0.05518458j, -0.10362356+0.0394603j ],
          [ 0.10736003+0.02772692j,  0.99230021-0.05518458j]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.99230021-0.05518458j, -0.10311214+0.04077799j],
          [ 0.10699787+0.02909319j,  0.99230021-0.05518458j]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.99230021-0.05518458j, -0.10258597+0.04208417j],
          [ 0.10661977+0.03044965j,  0.99230021-0.05518458j]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[0.99230021-0.05518458j, 0.00615698+0.11071156j],
          [0.00615698+0.11071156j, 0.99230021-0.05518458j]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.99230021-0.05518458j, -0.09980407+0.04831258j],
          [ 0.10454565+0.03694812j,  0.99230021-0.05518458j]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.99230021-0.05518458j, -0.0966158 +0.05440906j],
          [ 0.10205303+0.04336053j,  0.99230021-0.05518458j]],
         input_dims=(2,), output_dims=(2,))"
