,unitary
0,"Operator([[ 0.96135264-0.1207989j , -0.15120593+0.19582004j],
          [ 0.19495195+0.15232352j,  0.96135264-0.1207989j ]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.96135264-0.1207989j , -0.18647985+0.16258531j],
          [ 0.22090689+0.11139508j,  0.96135264-0.1207989j ]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.96135264-0.1207989j , -0.00660231-0.24731585j],
          [-0.05478986-0.24126084j,  0.96135264-0.1207989j ]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.96135264-0.1207989j ,  0.22053835-0.11212294j],
          [-0.24142201-0.05407525j,  0.96135264-0.1207989j ]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.96135264-0.1207989j ,  0.2107485 +0.12959084j],
          [-0.17213556+0.17770219j,  0.96135264-0.1207989j ]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.96135264-0.1207989j ,  0.19142228-0.15673618j],
          [-0.22424857-0.10450501j,  0.96135264-0.1207989j ]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.96135264-0.1207989j ,  0.20469989-0.13894846j],
          [-0.23271267-0.08398532j,  0.96135264-0.1207989j ]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.96135264-0.1207989j ,  0.16992561+0.17981659j],
          [-0.12015569+0.2162668j ,  0.96135264-0.1207989j ]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.96135264-0.1207989j ,  0.16114647+0.18772462j],
          [-0.109693  +0.22175699j,  0.96135264-0.1207989j ]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[0.96135264-0.1207989j , 0.02887212+0.24571349j],
          [0.03281593+0.24521793j, 0.96135264-0.1207989j ]],
         input_dims=(2,), output_dims=(2,))"
