,unitary
0,"Operator([[0.94460909-0.1427637j , 0.07835643+0.28494291j],
          [0.00934963+0.29537227j, 0.94460909-0.1427637j ]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.94460909-0.1427637j ,  0.22471881-0.19192095j],
          [-0.27139859-0.11694014j,  0.94460909-0.1427637j ]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.94460909-0.1427637j , -0.29496558-0.01809698j],
          [ 0.27644336-0.10445699j,  0.94460909-0.1427637j ]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.94460909-0.1427637j , -0.26497714-0.13084078j],
          [ 0.21447624-0.20330307j,  0.94460909-0.1427637j ]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.94460909-0.1427637j ,  0.09201094+0.28083123j],
          [-0.0049101 +0.29547941j,  0.94460909-0.1427637j ]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.94460909-0.1427637j , -0.19942646-0.21808549j],
          [ 0.1260707 -0.26727957j,  0.94460909-0.1427637j ]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.94460909-0.1427637j , -0.19350171-0.22335908j],
          [ 0.11885213-0.27056675j,  0.94460909-0.1427637j ]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.94460909-0.1427637j ,  0.29550929+0.0025401j ],
          [-0.28156016+0.08975562j,  0.94460909-0.1427637j ]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.94460909-0.1427637j , -0.27753053-0.10153324j],
          [ 0.23512991-0.17901429j,  0.94460909-0.1427637j ]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.94460909-0.1427637j,  0.20177203+0.2159172j],
          [-0.12895229+0.2659013j,  0.94460909-0.1427637j]],
         input_dims=(2,), output_dims=(2,))"
