,unitary
0,"Operator([[ 0.9827211 -0.08208352j,  0.1265909 -0.10722067j],
          [-0.14262425-0.08473399j,  0.9827211 -0.08208352j]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[0.9827211 -0.08208352j, 0.01380868+0.16532044j],
          [0.01380868+0.16532044j, 0.9827211 -0.08208352j]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.9827211 -0.08208352j,  0.14648027-0.07787847j],
          [-0.15737027-0.05249882j,  0.9827211 -0.08208352j]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.9827211 -0.08208352j, -0.1610146 +0.03994777j],
          [ 0.16541064+0.01268253j,  0.9827211 -0.08208352j]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.9827211 -0.08208352j, -0.02946854+0.16325787j],
          [ 0.05614405+0.15610693j,  0.9827211 -0.08208352j]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.9827211 -0.08208352j,  0.11414039-0.12038895j],
          [-0.13253083-0.0997853j ,  0.9827211 -0.08208352j]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.9827211 -0.08208352j,  0.14834928-0.07425643j],
          [-0.1586125 -0.0486169j ,  0.9827211 -0.08208352j]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.9827211 -0.08208352j,  0.16584595-0.00408024j],
          [-0.16422476+0.0234895j ,  0.9827211 -0.08208352j]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.9827211 -0.08208352j,  0.1461184 +0.07855533j],
          [-0.13106164+0.10170729j,  0.9827211 -0.08208352j]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.9827211 -0.08208352j,  0.15995176+0.04401092j],
          [-0.15043411+0.06993645j,  0.9827211 -0.08208352j]],
         input_dims=(2,), output_dims=(2,))"
