,unitary
0,"Operator([[ 0.98599146-0.07408833j, -0.14028795-0.05148831j],
          [ 0.13101835-0.07187452j,  0.98599146-0.07408833j]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.98599146-0.07408833j, -0.11739421-0.09246813j],
          [ 0.10225774-0.10897298j,  0.98599146-0.07408833j]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.98599146-0.07408833j, -0.09975888-0.11126509j],
          [ 0.08201145-0.12492349j,  0.98599146-0.07408833j]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.98599146-0.07408833j, -0.0795219 -0.12652281j],
          [ 0.05972162-0.1369857j ,  0.98599146-0.07408833j]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.98599146-0.07408833j, -0.14560953-0.03360983j],
          [ 0.1389519 -0.05499204j,  0.98599146-0.07408833j]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.98599146-0.07408833j, -0.05858451-0.13747585j],
          [ 0.03738254-0.14468691j,  0.98599146-0.07408833j]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.98599146-0.07408833j, -0.05944878-0.13710433j],
          [ 0.03829261-0.14444871j,  0.98599146-0.07408833j]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.98599146-0.07408833j, -0.0415989 -0.14353149j],
          [ 0.01968271-0.14813624j,  0.98599146-0.07408833j]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.98599146-0.07408833j, -0.0560893 -0.13851262j],
          [ 0.03476041-0.14533915j,  0.98599146-0.07408833j]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.98599146-0.07408833j, -0.05103718-0.1404527j ],
          [ 0.0294751 -0.14650247j,  0.98599146-0.07408833j]],
         input_dims=(2,), output_dims=(2,))"
