,unitary
0,"Operator([[ 0.9318629 -0.1567647j ,  0.25181003-0.20892123j],
          [-0.30630755-0.11503066j,  0.9318629 -0.1567647j ]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.9318629 -0.1567647j ,  0.2541307 +0.20609211j],
          [-0.17271032+0.27789839j,  0.9318629 -0.1567647j ]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.9318629 -0.1567647j , -0.11389981+0.30672985j],
          [ 0.2079908 +0.25257909j,  0.9318629 -0.1567647j ]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.9318629 -0.1567647j ,  0.11434259+0.30656507j],
          [-0.00774236+0.32710308j,  0.9318629 -0.1567647j ]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.9318629 -0.1567647j ,  0.20436043+0.25552531j],
          [-0.10950528+0.30832607j,  0.9318629 -0.1567647j ]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[0.9318629 -0.1567647j , 0.05428033+0.32266084j],
          [0.05428033+0.32266084j, 0.9318629 -0.1567647j ]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[0.9318629 -0.1567647j , 0.05896844+0.32183706j],
          [0.04958074+0.32341633j, 0.9318629 -0.1567647j ]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.9318629 -0.1567647j ,  0.32649811+0.02133904j],
          [-0.30154464+0.12699292j,  0.9318629 -0.1567647j ]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.9318629 -0.1567647j , -0.24365493+0.2183773j ],
          [ 0.30169531+0.12663454j,  0.9318629 -0.1567647j ]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.9318629 -0.1567647j ,  0.31840411-0.07533388j],
          [-0.32552702+0.03299286j,  0.9318629 -0.1567647j ]],
         input_dims=(2,), output_dims=(2,))"
