,unitary
0,"Operator([[ 0.88064867-0.19898603j,  0.036599  -0.42839583j],
          [-0.21723491-0.37104106j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[0.88064867-0.19898603j, 0.02842931+0.42901544j],
          [0.15879053+0.39955981j, 0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[0.88064867-0.19898603j, 0.09476141+0.41938377j],
          [0.09476141+0.41938377j, 0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[0.88064867-0.19898603j, 0.05242828+0.42674788j],
          [0.13614811+0.40783105j, 0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.88064867-0.19898603j,  0.36167298+0.23249759j],
          [-0.22657251+0.36541397j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.88064867-0.19898603j,  0.04992873-0.42704753j],
          [-0.22868994-0.36409255j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.88064867-0.19898603j, -0.07707121+0.42299232j],
          [ 0.25145195+0.34876122j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.88064867-0.19898603j,  0.12150529-0.41243053j],
          [-0.28702814-0.32012079j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.88064867-0.19898603j, -0.40791466+0.1358974j ],
          [ 0.42671557-0.05269058j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[0.88064867-0.19898603j, 0.09681596+0.41891424j],
          [0.09270459+0.41984323j, 0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
