,unitary
0,"Operator([[ 0.96135264-0.1207989j , -0.23224341-0.08527435j],
          [ 0.20392632-0.14008132j,  0.96135264-0.1207989j ]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.96135264-0.1207989j , -0.07512811+0.2357212j ],
          [ 0.13111092+0.20980621j,  0.96135264-0.1207989j ]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.96135264-0.1207989j ,  0.24087862-0.05644653j],
          [-0.24735538+0.00490258j,  0.96135264-0.1207989j ]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.96135264-0.1207989j , -0.20617935+0.13674354j],
          [ 0.23360062+0.08148293j,  0.96135264-0.1207989j ]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.96135264-0.1207989j , -0.02803437-0.24581048j],
          [-0.03365163-0.24510464j,  0.96135264-0.1207989j ]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.96135264-0.1207989j , -0.17013921-0.1796145j ],
          [ 0.12041265-0.21612383j,  0.96135264-0.1207989j ]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.96135264-1.20798898e-01j, -0.23971853+6.11861446e-02j],
          [ 0.24740396-2.32985259e-05j,  0.96135264-1.20798898e-01j]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.96135264-0.1207989j ,  0.01656174-0.246849j  ],
          [-0.07711829-0.23507762j,  0.96135264-0.1207989j ]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.96135264-0.1207989j ,  0.00618496-0.24732664j],
          [-0.06718228-0.23810767j,  0.96135264-0.1207989j ]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.96135264-0.1207989j ,  0.24532839+0.0319797j ],
          [-0.22978982+0.09168074j,  0.96135264-0.1207989j ]],
         input_dims=(2,), output_dims=(2,))"
