,unitary
0,"Operator([[ 0.96939523-0.10815603j, -0.17888135+0.12875025j],
          [ 0.20285894+0.08615925j,  0.96939523-0.10815603j]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.96939523-0.10815603j,  0.18637615-0.11763968j],
          [-0.2077207 -0.07367005j,  0.96939523-0.10815603j]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.96939523-0.10815603j, -0.11612144-0.18732586j],
          [ 0.07197983-0.20831243j,  0.96939523-0.10815603j]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.96939523-0.10815603j, -0.21989419-0.01488996j],
          [ 0.2112053 -0.062988j  ,  0.96939523-0.10815603j]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.96939523-0.10815603j, -0.18628111-0.11779013j],
          [ 0.15573979-0.15594962j,  0.96939523-0.10815603j]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.96939523-0.10815603j, -0.10022189+0.19629248j],
          [ 0.14101986+0.16937699j,  0.96939523-0.10815603j]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.96939523-0.10815603j, -0.17948892+0.12790189j],
          [ 0.20326459+0.08519784j,  0.96939523-0.10815603j]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.96939523-0.10815603j, -0.07051482+0.2088129j ],
          [ 0.11480276+0.1881369j ,  0.96939523-0.10815603j]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.96939523-0.10815603j,  0.13885458+0.17115657j],
          [-0.09771763+0.19755108j,  0.96939523-0.10815603j]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.96939523-0.10815603j,  0.07607054-0.20685366j],
          [-0.11979005-0.18500137j,  0.96939523-0.10815603j]],
         input_dims=(2,), output_dims=(2,))"
