,unitary
0,"Operator([[ 0.88064867-0.19898603j,  0.37736258-0.20605814j],
          [-0.42929769-0.02379008j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.88064867-0.19898603j,  0.410707  +0.12720942j],
          [-0.31611218+0.29143707j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.88064867-0.19898603j, -0.21370317+0.37308636j],
          [ 0.35335269+0.24495786j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[0.88064867-0.19898603j, 0.13195743+0.4092062j ],
          [0.05680309+0.42618762j, 0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.88064867-0.19898603j, -0.38648631-0.18839003j],
          [ 0.26793955-0.33626013j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.88064867-0.19898603j, -0.25508005-0.34611652j],
          [ 0.08148394-0.42216447j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.88064867-0.19898603j,  0.41008264-0.12920797j],
          [-0.42579677+0.05966227j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[0.88064867-0.19898603j, 0.09973699+0.41822841j],
          [0.08977246+0.42047994j, 0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.88064867-0.19898603j,  0.42912572+0.02671305j],
          [-0.37595057+0.20862321j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.88064867-0.19898603j, -0.42531975+0.06297287j],
          [ 0.41107539-0.1260139j ,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
