,unitary
0,"Operator([[ 0.9027011-0.18298657j,  0.3147043+0.22936401j],
          [-0.2005433+0.33380987j,  0.9027011-0.18298657j]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.9027011 -0.18298657j,  0.37292638-0.11212742j],
          [-0.38715242+0.04194818j,  0.9027011 -0.18298657j]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.9027011 -0.18298657j, -0.32897585+0.20837834j],
          [ 0.38415317+0.06381993j,  0.9027011 -0.18298657j]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.9027011 -0.18298657j, -0.3500676 -0.17058523j],
          [ 0.25600459-0.29344215j,  0.9027011 -0.18298657j]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.9027011 -0.18298657j,  0.27563343+0.275087j  ],
          [-0.14675128+0.36070862j,  0.9027011 -0.18298657j]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.9027011 -0.18298657j, -0.17923261-0.34572j   ],
          [ 0.03045446-0.38822567j,  0.9027011 -0.18298657j]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.9027011 -0.18298657j, -0.04984569-0.38621503j],
          [-0.1044883 -0.37513843j,  0.9027011 -0.18298657j]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.9027011 -0.18298657j,  0.38923897+0.01181825j],
          [-0.35391059+0.16246212j,  0.9027011 -0.18298657j]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.9027011 -0.18298657j, -0.35344397+0.16347479j],
          [ 0.38920353+0.01293269j,  0.9027011 -0.18298657j]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.9027011 -0.18298657j,  0.36159552+0.14455215j],
          [-0.27676028+0.27395327j,  0.9027011 -0.18298657j]],
         input_dims=(2,), output_dims=(2,))"
