,unitary
0,"Operator([[ 0.94460909-0.1427637j , -0.28909823+0.06127321j],
          [ 0.29429356-0.02689783j,  0.94460909-0.1427637j ]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.94460909-0.1427637j , -0.04930806-0.2913776j ],
          [-0.03900218-0.29293519j,  0.94460909-0.1427637j ]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.94460909-0.1427637j , -0.26467864+0.13144356j],
          [ 0.29170139+0.04735494j,  0.94460909-0.1427637j ]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.94460909-0.1427637j ,  0.22143041-0.19570581j],
          [-0.26937558-0.12152774j,  0.94460909-0.1427637j ]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.94460909-0.1427637j , -0.19588357-0.22127318j],
          [ 0.12174403-0.26927789j,  0.94460909-0.1427637j ]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.94460909-0.1427637j ,  0.24153734-0.1702701j ],
          [-0.28106769-0.09128607j,  0.94460909-0.1427637j ]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.94460909-0.1427637j ,  0.01783777-0.29498137j],
          [-0.10421403-0.27653504j,  0.94460909-0.1427637j ]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.94460909-0.1427637j ,  0.26960378-0.12102063j],
          [-0.29332637-0.03594206j,  0.94460909-0.1427637j ]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.94460909-0.1427637j , -0.02627038-0.29435023j],
          [-0.06188939-0.28896695j,  0.94460909-0.1427637j ]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.94460909-0.1427637j ,  0.09597897-0.27949996j],
          [-0.1742901 -0.23865279j,  0.94460909-0.1427637j ]],
         input_dims=(2,), output_dims=(2,))"
