,unitary
0,"Operator([[ 0.9318629 -0.1567647j , -0.32302844+0.05204805j],
          [ 0.32227781-0.05651002j,  0.9318629 -0.1567647j ]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.9318629 -0.1567647j ,  0.13171419-0.29951251j],
          [-0.22246314-0.23993024j,  0.9318629 -0.1567647j ]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.9318629 -0.1567647j ,  0.32145713-0.06100562j],
          [-0.32372386+0.04753139j,  0.9318629 -0.1567647j ]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.9318629 -0.1567647j , -0.2471334 -0.21443286j],
          [ 0.16336913-0.28349056j,  0.9318629 -0.1567647j ]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.9318629 -0.1567647j , -0.19323508-0.26403896j],
          [ 0.09620668-0.31273094j,  0.9318629 -0.1567647j ]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[0.9318629 -0.1567647j , 0.05428033+0.32266084j],
          [0.05428033+0.32266084j, 0.9318629 -0.1567647j ]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[0.9318629 -0.1567647j , 0.00548955+0.32714864j],
          [0.10185391+0.31093754j, 0.9318629 -0.1567647j ]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.9318629 -0.1567647j , -0.14137159+0.29507701j],
          [ 0.2301377 +0.23257904j,  0.9318629 -0.1567647j ]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[0.9318629 -0.1567647j , 0.05428033+0.32266084j],
          [0.05428033+0.32266084j, 0.9318629 -0.1567647j ]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.9318629 -0.1567647j ,  0.24325237-0.21882563j],
          [-0.3014616 -0.12718991j,  0.9318629 -0.1567647j ]],
         input_dims=(2,), output_dims=(2,))"
