,unitary
0,"Operator([[ 0.96939523-0.10815603j, -0.20676193-0.07631953j],
          [ 0.18485702-0.1200127j ,  0.96939523-0.10815603j]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.96939523-0.10815603j,  0.05499409-0.21342637j],
          [-0.10068048-0.19605766j,  0.96939523-0.10815603j]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.96939523-0.10815603j,  0.00778808-0.2202601j ],
          [-0.0561414 -0.21312745j,  0.96939523-0.10815603j]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.96939523-0.10815603j,  0.04057059-0.21663147j],
          [-0.08731805-0.20236285j,  0.96939523-0.10815603j]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.96939523-0.10815603j, -0.16737052-0.14339552j],
          [ 0.13165084-0.17675752j,  0.96939523-0.10815603j]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.96939523-0.10815603j,  0.14056545-0.16975429j],
          [-0.17452242-0.13459974j,  0.96939523-0.10815603j]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.96939523-0.10815603j,  0.13841415+0.17151294j],
          [-0.0972095 +0.19780162j,  0.96939523-0.10815603j]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.96939523-0.10815603j,  0.06280364-0.21126019j],
          [-0.10782057-0.19222354j,  0.96939523-0.10815603j]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.96939523-0.10815603j, -0.15027039-0.16122647j],
          [ 0.11104131-0.19038118j,  0.96939523-0.10815603j]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.96939523-0.10815603j, -0.21501138-0.04842799j],
          [ 0.19905085-0.09462517j,  0.96939523-0.10815603j]],
         input_dims=(2,), output_dims=(2,))"
