,unitary
0,"Operator([[ 0.99230021-0.05518458j, -0.01334089+0.11007715j],
          [ 0.02546427+0.10791908j,  0.99230021-0.05518458j]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.99230021-0.05518458j, -0.00344944-0.11082896j],
          [-0.00886083-0.11052802j,  0.99230021-0.05518458j]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[0.99230021-0.05518458j, 0.0028107 +0.110847j  ],
          [0.00949764+0.11047512j, 0.99230021-0.05518458j]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.99230021-0.05518458j,  0.03458862+0.10534982j],
          [-0.02269386+0.10853546j,  0.99230021-0.05518458j]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.99230021-0.05518458j, -0.09289368-0.0605452j ],
          [ 0.08560744-0.07047214j,  0.99230021-0.05518458j]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.99230021-0.05518458j,  0.09264743-0.06092135j],
          [-0.09883124-0.05027269j,  0.99230021-0.05518458j]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.99230021-0.05518458j, -0.09070445+0.06377821j],
          [ 0.09721702+0.05332738j,  0.99230021-0.05518458j]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.99230021-0.05518458j,  0.07913539+0.07766948j],
          [-0.0700352 +0.08596527j,  0.99230021-0.05518458j]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.99230021-0.05518458j, -0.07886198+0.07794707j],
          [ 0.08701865+0.06872199j,  0.99230021-0.05518458j]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.99230021-0.05518458j, -0.0612054 -0.09246002j],
          [ 0.05057577-0.09867649j,  0.99230021-0.05518458j]],
         input_dims=(2,), output_dims=(2,))"
