,unitary
0,"Operator([[ 0.9027011 -0.18298657j, -0.04100074-0.3872539j ],
          [-0.11303959-0.3726509j ,  0.9027011 -0.18298657j]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[0.9027011 -0.18298657j, 0.07736548+0.3816559j ],
          [0.07736548+0.3816559j , 0.9027011 -0.18298657j]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.9027011 -0.18298657j,  0.23189228-0.31284599j],
          [-0.3354149 -0.19784714j,  0.9027011 -0.18298657j]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[0.9027011 -0.18298657j, 0.03887739+0.38747283j],
          [0.11508058+0.37202568j, 0.9027011 -0.18298657j]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.9027011 -0.18298657j, -0.14778341-0.36028698j],
          [-0.00418482-0.38939586j,  0.9027011 -0.18298657j]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.9027011 -0.18298657j,  0.38461272-0.06098936j],
          [-0.37800215+0.09360032j,  0.9027011 -0.18298657j]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[0.9027011 -0.18298657j, 0.04854009+0.38638129j],
          [0.10575558+0.37478314j, 0.9027011 -0.18298657j]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.9027011 -0.18298657j,  0.38524451+0.05686219j],
          [-0.33269051+0.20239483j,  0.9027011 -0.18298657j]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.9027011 -0.18298657j,  0.38129094+0.07914457j],
          [-0.32037187+0.22137866j,  0.9027011 -0.18298657j]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.9027011 -0.18298657j,  0.36304515+0.14087181j],
          [-0.27952866+0.27112797j,  0.9027011 -0.18298657j]],
         input_dims=(2,), output_dims=(2,))"
