,unitary
0,"Operator([[ 0.95240675-0.13313589j,  0.26859364+0.05526007j],
          [-0.24314431+0.12679535j,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.95240675-0.13313589j,  0.22046465+0.16306917j],
          [-0.16729691+0.21727393j,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.95240675-0.13313589j, -0.25336971+0.10488092j],
          [ 0.27241771+0.03138168j,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.95240675-0.13313589j, -0.15441055-0.22661333j],
          [ 0.08634982-0.26026895j,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.95240675-0.13313589j,  0.16299433+0.22051999j],
          [-0.09627547+0.25676303j,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.95240675-0.13313589j,  0.26042789-0.08586929j],
          [-0.27399197-0.01116332j,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.95240675-0.13313589j,  0.27408542-0.00856758j],
          [-0.26592835+0.06692035j,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.95240675-0.13313589j,  0.10124827+0.2548431j ],
          [-0.02748424+0.27283848j,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.95240675-0.13313589j, -0.12689766+0.24309093j],
          [ 0.18869354+0.19897479j,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[0.95240675-0.13313589j, 0.05487967+0.26867162j],
          [0.02089896+0.27342175j, 0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
