,unitary
0,"Operator([[ 0.97517033-0.0978434j ,  0.16131726-0.11595794j],
          [-0.18113894-0.08159771j,  0.97517033-0.0978434j ]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[0.97517033-0.0978434j , 0.01983384+0.19767681j],
          [0.01983384+0.19767681j, 0.97517033-0.0978434j ]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.97517033-0.0978434j ,  0.19822252-0.01331669j],
          [-0.19691689+0.02632949j,  0.97517033-0.0978434j ]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.97517033-0.0978434j , -0.02631999+0.19691816j],
          [ 0.06491694+0.18776393j,  0.97517033-0.0978434j ]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.97517033-0.0978434j , -0.06996745+0.18594101j],
          [ 0.10551354+0.16833418j,  0.97517033-0.0978434j ]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.97517033-0.0978434j , -0.04545005-0.19340061j],
          [ 0.0061213 -0.19857501j,  0.97517033-0.0978434j ]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.97517033-0.0978434j , -0.11033301-0.16521541j],
          [ 0.07531046-0.18384188j,  0.97517033-0.0978434j ]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.97517033-0.0978434j ,  0.18162528-0.08050938j],
          [-0.19399961-0.04282118j,  0.97517033-0.0978434j ]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.97517033-0.0978434j ,  0.14504627+0.13576112j],
          [-0.11518343+0.16187119j,  0.97517033-0.0978434j ]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.97517033-0.0978434j , -0.14238942-0.13854515j],
          [ 0.11202644-0.16407188j,  0.97517033-0.0978434j ]],
         input_dims=(2,), output_dims=(2,))"
