,unitary
0,"Operator([[ 0.96939523-0.10815603j, -0.19822587+0.09634142j],
          [ 0.21458495+0.05028386j,  0.96939523-0.10815603j]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.96939523-0.10815603j, -0.2024617 -0.0870886j ],
          [ 0.17828905-0.12956921j,  0.96939523-0.10815603j]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.96939523-0.10815603j, -0.20149995-0.08929131j],
          [ 0.17686548-0.13150577j,  0.96939523-0.10815603j]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.96939523-0.10815603j,  0.18509436+0.11964633j],
          [-0.15417312+0.15749861j,  0.96939523-0.10815603j]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.96939523-0.10815603j, -0.12389385-0.18227857j],
          [ 0.08067353-0.20510229j,  0.96939523-0.10815603j]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.96939523-0.10815603j, -0.15523526-0.15645184j],
          [ 0.1169364 -0.18681821j,  0.96939523-0.10815603j]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[0.96939523-0.10815603j, 0.02443828+0.21903866j],
          [0.02443828+0.21903866j, 0.96939523-0.10815603j]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.96939523-0.10815603j, -0.18121499-0.12544438j],
          [ 0.14911127-0.16229909j,  0.96939523-0.10815603j]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.96939523-0.10815603j, -0.19530442-0.10213398j],
          [ 0.1679918 -0.14266717j,  0.96939523-0.10815603j]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.96939523-0.10815603j, -0.16932061-0.14108755j],
          [ 0.13406165-0.1749361j ,  0.96939523-0.10815603j]],
         input_dims=(2,), output_dims=(2,))"
