,unitary
0,"Operator([[ 0.99230021-0.05518458j,  0.04647106-0.10067471j],
          [-0.05734757-0.09490107j,  0.99230021-0.05518458j]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.99230021-0.05518458j, -0.04042471-0.10325115j],
          [ 0.02872668-0.10709685j,  0.99230021-0.05518458j]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.99230021-0.05518458j, -0.10199617-0.04349413j],
          [ 0.09654446-0.05453553j,  0.99230021-0.05518458j]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[0.99230021-0.05518458j, 0.00663303+0.11068406j],
          [0.00568081+0.11073701j, 0.99230021-0.05518458j]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.99230021-0.05518458j, -0.10136207+0.04495207j],
          [ 0.10572142+0.03343558j,  0.99230021-0.05518458j]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.99230021-0.05518458j, -0.10824919-0.02402227j],
          [ 0.10491802-0.03587709j,  0.99230021-0.05518458j]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.99230021-0.05518458j,  0.04555187+0.10109394j],
          [-0.03406141+0.10552146j,  0.99230021-0.05518458j]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[0.99230021-0.05518458j, 0.00615698+0.11071156j],
          [0.00615698+0.11071156j, 0.99230021-0.05518458j]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.99230021-0.05518458j, -0.01383846-0.1100157j ],
          [ 0.0015543 -0.11087173j,  0.99230021-0.05518458j]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.99230021-0.05518458j, -0.11016506+0.0125943j ],
          [ 0.11088222+0.00030125j,  0.99230021-0.05518458j]],
         input_dims=(2,), output_dims=(2,))"
