,unitary
0,"Operator([[ 0.96135264-0.1207989j ,  0.01193109-0.2471161j ],
          [-0.07269768-0.23648206j,  0.96135264-0.1207989j ]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[0.96135264-0.1207989j , 0.03084502+0.24547363j],
          [0.03084502+0.24547363j, 0.96135264-0.1207989j ]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.96135264-0.1207989j ,  0.01955462-0.24662996j],
          [-0.07996394-0.23412494j,  0.96135264-0.1207989j ]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.96135264-0.1207989j , -0.23617816-0.07367901j],
          [ 0.21060747-0.12981992j,  0.96135264-0.1207989j ]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.96135264-0.1207989j , -0.24666952-0.01904903j],
          [ 0.23428836-0.07948386j,  0.96135264-0.1207989j ]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.96135264-0.1207989j ,  0.02862721-0.24574215j],
          [-0.08853484-0.23102013j,  0.96135264-0.1207989j ]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.96135264-0.1207989j ,  0.02907205-0.24568992j],
          [-0.08895293-0.23085947j,  0.96135264-0.1207989j ]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.96135264-0.1207989j ,  0.07000066-0.23729439j],
          [-0.12653208-0.21259904j,  0.96135264-0.1207989j ]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.96135264-0.1207989j ,  0.2370048 -0.07097494j],
          [-0.24719638-0.01013257j,  0.96135264-0.1207989j ]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.96135264-0.1207989j ,  0.02253173-0.24637581j],
          [-0.08278563-0.23314214j,  0.96135264-0.1207989j ]],
         input_dims=(2,), output_dims=(2,))"
