,unitary
0,"Operator([[ 0.90789321-0.17879381j, -0.17650235-0.33557355j],
          [ 0.03608684-0.3774393j ,  0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.90789321-0.17879381j,  0.14909212-0.3486176j ],
          [-0.27014157-0.2660568j ,  0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.90789321-0.17879381j,  0.32883932-0.1887522j ],
          [-0.37585257-0.04997536j,  0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.90789321-0.17879381j,  0.37916015-0.00051558j],
          [-0.3510441 +0.14328547j,  0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[0.90789321-0.17879381j, 0.07326195+0.37201529j],
          [0.07326195+0.37201529j, 0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.90789321-0.17879381j, -0.23989212-0.29362298j],
          [ 0.11064936-0.36265604j,  0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.90789321-0.17879381j, -0.21671794-0.31112059j],
          [ 0.08257117-0.37006039j,  0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.90789321-0.17879381j,  0.36502777-0.10255446j],
          [-0.37665608+0.0435073j ,  0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.90789321-0.17879381j, -0.26952195-0.26668447j],
          [ 0.14828078-0.34896346j,  0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.90789321-0.17879381j,  0.37869013-0.01888054j],
          [-0.35757244+0.12611359j,  0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
