,unitary
0,"Operator([[ 0.96939523-0.10815603j,  0.16369574-0.14757666j],
          [-0.19219604-0.10786959j,  0.96939523-0.10815603j]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[0.96939523-0.10815603j, 0.02443828+0.21903866j],
          [0.02443828+0.21903866j, 0.96939523-0.10815603j]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.96939523-0.10815603j, -0.21566942+0.04540778j],
          [ 0.2203739 -0.00324185j,  0.96939523-0.10815603j]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.96939523-0.10815603j,  0.19224585-0.10778078j],
          [-0.21127319-0.06275991j,  0.96939523-0.10815603j]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.96939523-0.10815603j,  0.21438134-0.05114497j],
          [-0.22038195-0.00263815j,  0.96939523-0.10815603j]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[0.96939523-0.10815603j, 0.01090874+0.22012761j],
          [0.03787513+0.21711895j, 0.96939523-0.10815603j]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.96939523-0.10815603j,  0.19064829+0.11058207j],
          [-0.16158823+0.14988132j,  0.96939523-0.10815603j]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.96939523-0.10815603j, -0.19394748+0.10468783j],
          [ 0.21225129+0.05936797j,  0.96939523-0.10815603j]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.96939523-0.10815603j, -0.19042269-0.1109701j ],
          [ 0.16128265-0.15021009j,  0.96939523-0.10815603j]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.96939523-0.10815603j,  0.0963131 -0.19823963j],
          [-0.13763634-0.17213775j,  0.96939523-0.10815603j]],
         input_dims=(2,), output_dims=(2,))"
