,unitary
0,"Operator([[ 0.96135264-0.1207989j , -0.10130393-0.22571272j],
          [ 0.04231241-0.24375885j,  0.96135264-0.1207989j ]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.96135264-0.1207989j , -0.24733325+0.00591451j],
          [ 0.24110753-0.05546058j,  0.96135264-0.1207989j ]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[0.96135264-0.1207989j , 0.03707122+0.2446108j ],
          [0.02459891+0.24617801j, 0.96135264-0.1207989j ]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[0.96135264-0.1207989j , 0.03478235+0.24494674j],
          [0.02689974+0.24593723j, 0.96135264-0.1207989j ]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.96135264-0.1207989j , -0.08033071-0.23399935j],
          [ 0.01994106-0.24659901j,  0.96135264-0.1207989j ]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.96135264-0.1207989j , -0.10455048-0.22422738j],
          [ 0.04582552-0.24312289j,  0.96135264-0.1207989j ]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.96135264-0.1207989j , -0.16454004-0.18475739j],
          [ 0.11371518-0.21972159j,  0.96135264-0.1207989j ]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.96135264-0.1207989j , -0.16601668-0.18343168j],
          [ 0.1154739 -0.21880241j,  0.96135264-0.1207989j ]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.96135264-0.1207989j , -0.24283587+0.04732294j],
          [ 0.24699457-0.01422677j,  0.96135264-0.1207989j ]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.96135264-0.1207989j , -0.15568858-0.19227528j],
          [ 0.10327894-0.22481588j,  0.96135264-0.1207989j ]],
         input_dims=(2,), output_dims=(2,))"
