,unitary
0,"Operator([[ 0.99230021-0.05518458j, -0.06571105-0.08931414j],
          [ 0.05540246-0.09604959j,  0.99230021-0.05518458j]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.99230021-0.05518458j,  0.09886058-0.05021498j],
          [-0.10381892-0.03894341j,  0.99230021-0.05518458j]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.99230021-0.05518458j,  0.04678208+0.10053056j],
          [-0.03534651+0.10509796j,  0.99230021-0.05518458j]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.99230021-0.05518458j,  0.01328339+0.1100841j ],
          [-0.00099506+0.11087816j,  0.99230021-0.05518458j]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.99230021-0.05518458j, -0.11043738+0.00992685j],
          [ 0.11085708-0.00237995j,  0.99230021-0.05518458j]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.99230021-0.05518458j, -0.08753338+0.06806515j],
          [ 0.09454085+0.05793949j,  0.99230021-0.05518458j]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.99230021-0.05518458j, -0.06388397-0.09062999j],
          [ 0.05344074-0.09715474j,  0.99230021-0.05518458j]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.99230021-0.05518458j, -0.09342097-0.05972838j],
          [ 0.08622206-0.06971882j,  0.99230021-0.05518458j]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.99230021-0.05518458j, -0.02440444-0.10816367j],
          [ 0.01226048-0.11020271j,  0.99230021-0.05518458j]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.99230021-0.05518458j, -0.07579551+0.08093206j],
          [ 0.08430208+0.07202859j,  0.99230021-0.05518458j]],
         input_dims=(2,), output_dims=(2,))"
