,unitary
0,"Operator([[ 0.88064867-0.19898603j, -0.35659549+0.24021267j],
          [ 0.42523309+0.06355543j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.88064867-0.19898603j,  0.32173358-0.28521917j],
          [-0.41310886-0.11917863j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.88064867-0.19898603j, -0.36484002-0.22749557j],
          [ 0.23158252-0.36225959j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.88064867-0.19898603j, -0.42985479+0.00934545j],
          [ 0.39211239-0.17638126j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.88064867-0.19898603j, -0.42730042-0.04771607j],
          [ 0.36527222-0.22680097j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.88064867-0.19898603j, -0.19009651+0.38564983j],
          [ 0.33744117+0.26645062j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.88064867-0.19898603j, -0.16211989+0.39822056j],
          [ 0.31758736+0.28982882j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[0.88064867-0.19898603j, 0.04419227+0.42767922j],
          [0.14398443+0.40513079j, 0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.88064867-0.19898603j,  0.21275233+0.37362939j],
          [-0.03143904+0.42880539j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.88064867-0.19898603j,  0.20592286-0.37743642j],
          [-0.34819858-0.2522305j ,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
