,unitary
0,"Operator([[ 0.99843817-0.02496616j, -0.01896978+0.04623921j],
          [ 0.02125707+0.04523333j,  0.99843817-0.02496616j]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[0.99843817-0.02496616j, 0.00124935+0.04996355j],
          [0.00124935+0.04996355j, 0.99843817-0.02496616j]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[0.99843817-0.02496616j, 0.00124935+0.04996355j],
          [0.00124935+0.04996355j, 0.99843817-0.02496616j]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[0.99843817-0.02496616j, 0.00124935+0.04996355j],
          [0.00124935+0.04996355j, 0.99843817-0.02496616j]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.99843817-0.02496616j, -0.02844851+0.04109258j],
          [ 0.03046672+0.03961939j,  0.99843817-0.02496616j]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.99843817-0.02496616j, -0.02987571+0.04006694j],
          [ 0.03184089+0.0385237j ,  0.99843817-0.02496616j]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.99843817-0.02496616j, -0.03123553+0.03901614j],
          [ 0.03314649+0.03740625j,  0.99843817-0.02496616j]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.99843817-0.02496616j, -0.03248877+0.03797891j],
          [ 0.03434632+0.03630768j,  0.99843817-0.02496616j]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.99843817-0.02496616j, -0.03367006+0.03693568j],
          [ 0.03547399+0.03520672j,  0.99843817-0.02496616j]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.99843817-0.02496616j, -0.03478878+0.03588396j],
          [ 0.03653875+0.0341004j ,  0.99843817-0.02496616j]],
         input_dims=(2,), output_dims=(2,))"
