,unitary
0,"Operator([[ 0.99376067-0.04972948j, -0.08988571+0.04344272j],
          [ 0.09377369+0.03425209j,  0.99376067-0.04972948j]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.99376067-0.04972948j, -0.08228969-0.05652538j],
          [ 0.07623546-0.06445825j,  0.99376067-0.04972948j]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.99376067-0.04972948j, -0.0891406 +0.0449518j ],
          [ 0.09318296+0.03582802j,  0.99376067-0.04972948j]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.99376067-0.04972948j,  0.0312053 +0.09483112j],
          [-0.02158209+0.09747269j,  0.99376067-0.04972948j]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.99376067-0.04972948j, -0.0782583 -0.06198669j],
          [ 0.07167899-0.06948981j,  0.99376067-0.04972948j]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.99376067-0.04972948j, -0.06032946-0.07954286j],
          [ 0.05208703-0.08516838j,  0.99376067-0.04972948j]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.99376067-0.04972948j, -0.08200617-0.05693592j],
          [ 0.07591237-0.06483844j,  0.99376067-0.04972948j]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.99376067-0.04972948j,  0.07404454-0.06696355j],
          [-0.08035983-0.05923689j,  0.99376067-0.04972948j]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.99376067-0.04972948j, -0.08768845-0.0477226j ],
          [ 0.08248606-0.05623842j,  0.99376067-0.04972948j]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.99376067-0.04972948j, -0.04224197-0.09045622j],
          [ 0.03300038-0.09422147j,  0.99376067-0.04972948j]],
         input_dims=(2,), output_dims=(2,))"
