,unitary
0,"Operator([[ 0.9318629 -0.1567647j , -0.09794082-0.31219219j],
          [-0.00959777-0.3270539j ,  0.9318629 -0.1567647j ]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.9318629 -0.1567647j ,  0.23663057-0.22596978j],
          [-0.29754182-0.13610745j,  0.9318629 -0.1567647j ]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.9318629 -0.1567647j ,  0.2187681 -0.24330411j],
          [-0.28633425-0.15833214j,  0.9318629 -0.1567647j ]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.9318629 -0.1567647j ,  0.2188702 -0.24321227j],
          [-0.28640068-0.15821196j,  0.9318629 -0.1567647j ]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[0.9318629 -0.1567647j , 0.05428033+0.32266084j],
          [0.05428033+0.32266084j, 0.9318629 -0.1567647j ]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.9318629 -0.1567647j , -0.24383385-0.21817751j],
          [ 0.15902596-0.28594949j,  0.9318629 -0.1567647j ]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.9318629 -0.1567647j , -0.29779752-0.13554707j],
          [ 0.23705555-0.22552392j,  0.9318629 -0.1567647j ]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.9318629-0.1567647j ,  0.2590197-0.19991289j],
          [-0.3101729-0.10415921j,  0.9318629-0.1567647j ]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.9318629 -0.1567647j , -0.30729136-0.11237612j],
          [ 0.25360823-0.2067347j ,  0.9318629 -0.1567647j ]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.9318629 -0.1567647j ,  0.28636499+0.15827655j],
          [-0.21881534+0.24326163j,  0.9318629 -0.1567647j ]],
         input_dims=(2,), output_dims=(2,))"
