,unitary
0,"Operator([[ 0.99230021-0.05518458j,  0.10623791-0.03175631j],
          [-0.10910402-0.01978054j,  0.99230021-0.05518458j]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.99230021-0.05518458j,  0.10905176-0.02006668j],
          [-0.11060434-0.00785099j,  0.99230021-0.05518458j]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[0.99230021-0.05518458j, 0.00615698+0.11071156j],
          [0.00615698+0.11071156j, 0.99230021-0.05518458j]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.99230021-0.05518458j,  0.10551597-0.0340784j ],
          [-0.10864401-0.02216836j,  0.99230021-0.05518458j]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.99230021-0.05518458j,  0.11016128-0.01262737j],
          [-0.11088212-0.00033454j,  0.99230021-0.05518458j]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.99230021-0.05518458j,  0.10947734+0.01759742j],
          [-0.106851  +0.02962804j,  0.99230021-0.05518458j]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.99230021-0.05518458j,  0.10747119+0.02729288j],
          [-0.10378216+0.03904127j,  0.99230021-0.05518458j]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.99230021-0.05518458j,  0.10993437+0.01447036j],
          [-0.10765195+0.02657094j,  0.99230021-0.05518458j]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.99230021-0.05518458j, -0.10905012-0.02007557j],
          [ 0.10615163-0.03204354j,  0.99230021-0.05518458j]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.99230021-0.05518458j,  0.11005575+0.01351624j],
          [-0.10787838+0.02563616j,  0.99230021-0.05518458j]],
         input_dims=(2,), output_dims=(2,))"
