,unitary
0,"Operator([[ 0.90789321-0.17879381j,  0.32106176-0.20169787j],
          [-0.37356424-0.06490334j,  0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[0.90789321-0.17879381j, 0.04623637+0.37633082j],
          [0.09990584+0.36576155j, 0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.90789321-0.17879381j,  0.37496911+0.05622147j],
          [-0.32565355+0.19419694j,  0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.90789321-0.17879381j, -0.30938643+0.2191865j ],
          [ 0.3693917 +0.08551293j,  0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.90789321-0.17879381j, -0.37885665-0.01517643j],
          [ 0.34481347-0.1576907j ,  0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.90789321-0.17879381j, -0.03379139-0.37765173j],
          [-0.1119224 -0.36226518j,  0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.90789321-0.17879381j,  0.36341561-0.10812853j],
          [-0.37727777+0.03773817j,  0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.90789321-0.17879381j,  0.37059336+0.08014518j],
          [-0.31253361+0.21467518j,  0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.90789321-0.17879381j,  0.37237948+0.07138775j],
          [-0.31750683+0.20724889j,  0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.90789321-0.17879381j,  0.37902839-0.01000844j],
          [-0.35452149+0.13445147j,  0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
