,unitary
0,"Operator([[ 0.85030065-0.2171174j ,  0.01092737-0.47930099j],
          [-0.2393788 -0.41538733j,  0.85030065-0.2171174j ]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.85030065-0.2171174j ,  0.3580689 -0.31880325j],
          [-0.46707744-0.10810879j,  0.85030065-0.2171174j ]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.85030065-0.2171174j ,  0.34587912-0.33198867j],
          [-0.46270134-0.12552418j,  0.85030065-0.2171174j ]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.85030065-0.2171174j ,  0.27017021-0.39605164j],
          [-0.42697394-0.21804152j,  0.85030065-0.2171174j ]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[0.85030065-0.2171174j , 0.11498676+0.46543194j],
          [0.12222958+0.46358255j, 0.85030065-0.2171174j ]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.85030065-0.2171174j , -0.10817466-0.46706219j],
          [-0.12898935-0.46174733j,  0.85030065-0.2171174j ]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.85030065-0.2171174j , -0.28427375-0.38605347j],
          [ 0.06438979-0.47508189j,  0.85030065-0.2171174j ]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.85030065-0.2171174j ,  0.00831783-0.47935338j],
          [-0.23711383-0.41668439j,  0.85030065-0.2171174j ]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.85030065-0.2171174j , -0.4233853 -0.2249305j ],
          [ 0.26371813-0.40037681j,  0.85030065-0.2171174j ]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.85030065-0.2171174j ,  0.45089861+0.16290884j],
          [-0.3175981 +0.35913827j,  0.85030065-0.2171174j ]],
         input_dims=(2,), output_dims=(2,))"
