,unitary
0,"Operator([[ 0.90789321-0.17879381j, -0.13982933+0.35243502j],
          [ 0.26301784+0.27310127j,  0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.90789321-0.17879381j,  0.37820954-0.02683709j],
          [-0.36014455+0.11856893j,  0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.90789321-0.17879381j, -0.16227391-0.34268041j],
          [ 0.02022619-0.37862064j,  0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.90789321-0.17879381j, -0.35299535+0.1384087j ],
          [ 0.37911663-0.00576805j,  0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.90789321-0.17879381j, -0.31205693-0.2153675j ],
          [ 0.20709708-0.31760587j,  0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[0.90789321-0.17879381j, 0.01774986+0.37874481j],
          [0.12718058+0.35719433j, 0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.90789321-0.17879381j, -0.34989097+0.14607873j],
          [ 0.37915222+0.00250632j,  0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.90789321-0.17879381j, -0.22031262+0.30858555j],
          [ 0.32086553+0.2020099j ,  0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.90789321-0.17879381j,  0.23851127+0.29474575j],
          [-0.10894591+0.36317142j,  0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.90789321-0.17879381j,  0.06944032-0.37274754j],
          [-0.20558642-0.3185858j ,  0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
