,unitary
0,"Operator([[ 0.9027011 -0.18298657j,  0.27632962+0.27438766j],
          [-0.14766485+0.36033559j,  0.9027011 -0.18298657j]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.9027011 -0.18298657j,  0.2920331 +0.25761079j],
          [-0.16866193+0.35099829j,  0.9027011 -0.18298657j]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.9027011 -0.18298657j, -0.18614882+0.3420457j ],
          [ 0.30465329+0.24255519j,  0.9027011 -0.18298657j]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.9027011 -0.18298657j,  0.25835285+0.29137682j],
          [-0.12449125+0.36898316j,  0.9027011 -0.18298657j]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.9027011 -0.18298657j, -0.05184557-0.38595166j],
          [-0.10254373-0.37567463j,  0.9027011 -0.18298657j]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.9027011 -0.18298657j, -0.2623727 +0.28776242j],
          [ 0.35372123+0.162874j  ,  0.9027011 -0.18298657j]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.9027011 -0.18298657j,  0.22743369+0.31610214j],
          [-0.08638432+0.3797162j ,  0.9027011 -0.18298657j]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.9027011 -0.18298657j,  0.31058244+0.23491529j],
          [-0.19458505+0.33731781j,  0.9027011 -0.18298657j]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.9027011 -0.18298657j,  0.36959982+0.12264835j],
          [-0.29266246+0.25689556j,  0.9027011 -0.18298657j]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.9027011 -0.18298657j, -0.26397529-0.28629302j],
          [ 0.13164959-0.36649015j,  0.9027011 -0.18298657j]],
         input_dims=(2,), output_dims=(2,))"
