,unitary
0,"Operator([[ 0.85030065-0.2171174j , -0.4602867 +0.13410815j],
          [ 0.46823446-0.10298222j,  0.85030065-0.2171174j ]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.85030065-0.2171174j ,  0.15172969-0.45478231j],
          [-0.35118958-0.32636593j,  0.85030065-0.2171174j ]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.85030065-0.2171174j ,  0.39166516-0.27649096j],
          [-0.47627534-0.05486936j,  0.85030065-0.2171174j ]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.85030065-0.2171174j , -0.41101898+0.24680407j],
          [ 0.47902726+0.01953795j,  0.85030065-0.2171174j ]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.85030065-0.2171174j , -0.11960898-0.46426559j],
          [-0.11761403-0.46477499j,  0.85030065-0.2171174j ]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[0.85030065-0.2171174j , 0.11861178+0.46452136j],
          [0.11861178+0.46452136j, 0.85030065-0.2171174j ]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.85030065-0.2171174j , -0.47795715+0.03749412j],
          [ 0.4374225 -0.19624068j,  0.85030065-0.2171174j ]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.85030065-0.2171174j , -0.45898465-0.13849888j],
          [ 0.33639702-0.34159316j,  0.85030065-0.2171174j ]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.85030065-0.2171174j ,  0.43041289+0.21117195j],
          [-0.27648162+0.39167175j,  0.85030065-0.2171174j ]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.85030065-0.2171174j ,  0.01604874-0.47915685j],
          [-0.24380412-0.41280552j,  0.85030065-0.2171174j ]],
         input_dims=(2,), output_dims=(2,))"
