,unitary
0,"Operator([[ 0.90789321-0.17879381j,  0.10710315-0.36371913j],
          [-0.23701378-0.29595127j,  0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.90789321-0.17879381j,  0.01754862-0.37875419j],
          [-0.15984691-0.34381922j,  0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.90789321-0.17879381j,  0.07538688-0.37159051j],
          [-0.21065025-0.31526046j,  0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.90789321-0.17879381j,  0.37226982+0.07195739j],
          [-0.31718938+0.20773441j,  0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.90789321-0.17879381j, -0.16274563+0.34245664j],
          [ 0.28043959+0.255179j  ,  0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.90789321-0.17879381j, -0.18126781-0.33302352j],
          [ 0.04146334-0.37688656j,  0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.90789321-0.17879381j,  0.18811498-0.32920426j],
          [-0.29888986-0.23329711j,  0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.90789321-0.17879381j,  0.34806926-0.15036782j],
          [-0.37909278-0.00716588j,  0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.90789321-0.17879381j,  0.25080521-0.28435794j],
          [-0.33989511-0.16802976j,  0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.90789321-0.17879381j,  0.14368034-0.35088267j],
          [-0.26599271-0.27020467j,  0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
