,unitary
0,"Operator([[ 0.96939523-0.10815603j, -0.21976327+0.01671136j],
          [ 0.21804246-0.0321349j ,  0.96939523-0.10815603j]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.96939523-0.10815603j, -0.07663059-0.20664684j],
          [ 0.02920176-0.21845462j,  0.96939523-0.10815603j]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.96939523-0.10815603j,  0.06002963-0.21206511j],
          [-0.10529218-0.19362005j,  0.96939523-0.10815603j]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.96939523-0.10815603j,  0.21922573-0.02269901j],
          [-0.2188378 +0.02617601j,  0.96939523-0.10815603j]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.96939523-0.10815603j, -0.12757805+0.17971924j],
          [ 0.16405063+0.14718205j,  0.96939523-0.10815603j]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.96939523-0.10815603j, -0.20657473+0.07682477j],
          [ 0.21842708+0.02940705j,  0.96939523-0.10815603j]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.96939523-0.10815603j, -0.21341759-0.05502817j],
          [ 0.19604158-0.10071179j,  0.96939523-0.10815603j]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.96939523-0.10815603j,  0.19434827-0.10394189j],
          [-0.21247782-0.05855205j,  0.96939523-0.10815603j]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.96939523-0.10815603j, -0.2006989 -0.09107753j],
          [ 0.17569045-0.13307153j,  0.96939523-0.10815603j]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.96939523-0.10815603j,  0.07485125+0.20729799j],
          [-0.02732266+0.21869759j,  0.96939523-0.10815603j]],
         input_dims=(2,), output_dims=(2,))"
