,unitary
0,"Operator([[ 0.90789321-0.17879381j,  0.2066293 +0.3179104j ],
          [-0.07066141+0.37251799j,  0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.90789321-0.17879381j,  0.37892761-0.01328748j],
          [-0.35567152+0.13137906j,  0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.90789321-0.17879381j, -0.376465  +0.04513085j],
          [ 0.36546654-0.10097969j,  0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.90789321-0.17879381j, -0.25454432-0.28101579j],
          [ 0.12898764-0.35654576j,  0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.90789321-0.17879381j,  0.17149623+0.33815933j],
          [-0.0304741 +0.37793388j,  0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.90789321-0.17879381j, -0.09205662-0.36781553j],
          [-0.05427829-0.37525532j,  0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.90789321-0.17879381j,  0.14136218-0.351823j  ],
          [-0.26420418-0.27195374j,  0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.90789321-0.17879381j,  0.35734943+0.12674412j],
          [-0.28261012+0.25277304j,  0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.90789321-0.17879381j, -0.37577766-0.05053548j],
          [ 0.32855763-0.18924209j,  0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.90789321-0.17879381j,  0.27743927+0.25843789j],
          [-0.15873369+0.34433458j,  0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
