,unitary
0,"Operator([[ 0.87775053-0.20089548j, -0.32252603-0.29184239j],
          [ 0.16347625-0.40307634j,  0.87775053-0.20089548j]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.87775053-0.20089548j,  0.42581477-0.08875134j],
          [-0.42202745+0.10529886j,  0.87775053-0.20089548j]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.87775053-0.20089548j,  0.37816564+0.21490873j],
          [-0.24704027+0.35800297j,  0.87775053-0.20089548j]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.87775053-0.20089548j,  0.28974232+0.32441394j],
          [-0.11978875+0.41814552j,  0.87775053-0.20089548j]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.87775053-0.20089548j, -0.30672527+0.30840659j],
          [ 0.41033612+0.14428889j,  0.87775053-0.20089548j]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.87775053-0.20089548j, -0.24810779+0.35726396j],
          [ 0.37880545+0.21377896j,  0.87775053-0.20089548j]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.87775053-0.20089548j, -0.3276365 -0.28609323j],
          [ 0.17057865-0.40012241j,  0.87775053-0.20089548j]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.87775053-0.20089548j, -0.38864538-0.1953197j ],
          [ 0.26499726-0.34492241j,  0.87775053-0.20089548j]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.87775053-0.20089548j, -0.24952223-0.35627752j],
          [ 0.06971312-0.42934263j,  0.87775053-0.20089548j]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.87775053-0.20089548j, -0.31998262+0.29462881j],
          [ 0.4162808 +0.12611625j,  0.87775053-0.20089548j]],
         input_dims=(2,), output_dims=(2,))"
