,unitary
0,"Operator([[ 0.95240675-0.13313589j, -0.1882215 +0.19942138j],
          [ 0.23569163+0.14016303j,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[0.95240675-0.13313589j, 0.03796368+0.27157868j],
          [0.03796368+0.27157868j, 0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.95240675-0.13313589j,  0.12489429+0.24412627j],
          [-0.05316261+0.26901665j,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[0.95240675-0.13313589j, 0.03796368+0.27157868j],
          [0.03796368+0.27157868j, 0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.95240675-0.13313589j, -0.02855655+0.27272833j],
          [ 0.10224927+0.25444313j,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[0.95240675-0.13313589j, 0.02084933+0.27342554j],
          [0.05492844+0.26866166j, 0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.95240675-0.13313589j,  0.17433071+0.21167197j],
          [-0.10960359+0.25136283j,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.95240675-0.13313589j, -0.26863381+0.05506448j],
          [ 0.27343606-0.02071086j,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.95240675-0.13313589j,  0.26376623+0.07499064j],
          [-0.23309145+0.14444582j,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.95240675-0.13313589j,  0.23608593-0.13949785j],
          [-0.2652891 -0.06941119j,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
