,unitary
0,"Operator([[ 0.98599146-0.07408833j,  0.03011225-0.14637284j],
          [-0.05164781-0.14022931j,  0.98599146-0.07408833j]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.98599146-0.07408833j,  0.06581153-0.13416631j],
          [-0.0851221 -0.12282501j,  0.98599146-0.07408833j]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.98599146-0.07408833j, -0.12255439-0.08551127j],
          [ 0.10839959-0.10286537j,  0.98599146-0.07408833j]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.98599146-0.07408833j,  0.12491664-0.08202187j],
          [-0.13577116-0.06243355j,  0.98599146-0.07408833j]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.98599146-0.07408833j,  0.07770519-0.12764662j],
          [-0.09590792-0.11460117j,  0.98599146-0.07408833j]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.98599146-0.07408833j,  0.12161018-0.08684884j],
          [-0.13322315-0.06770042j,  0.98599146-0.07408833j]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.98599146-0.07408833j,  0.13401355-0.06612203j],
          [-0.14238988-0.04535282j,  0.98599146-0.07408833j]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.98599146-0.07408833j,  0.12448398-0.08267705j],
          [-0.13544126-0.06314603j,  0.98599146-0.07408833j]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.98599146-0.07408833j,  0.06910772-0.1324986j ],
          [-0.08813205-0.12068346j,  0.98599146-0.07408833j]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.98599146-0.07408833j,  0.10589566-0.10544128j],
          [-0.12046352-0.08843244j,  0.98599146-0.07408833j]],
         input_dims=(2,), output_dims=(2,))"
