,unitary
0,"Operator([[ 0.88064867-0.19898603j,  0.35447157-0.24333594j],
          [-0.42465838-0.06728847j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.88064867-0.19898603j, -0.04649271+0.42743526j],
          [ 0.22575444+0.36591995j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.88064867-0.19898603j,  0.42914494-0.02640254j],
          [-0.39880531+0.16067607j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.88064867-0.19898603j, -0.32399381+0.28264906j],
          [ 0.41404446+0.11588641j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.88064867-0.19898603j, -0.41569955+0.10980144j],
          [ 0.42252403-0.07959847j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.88064867-0.19898603j, -0.05489895-0.42643708j],
          [-0.13378383-0.40861273j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.88064867-0.19898603j,  0.29896031-0.3090068j ],
          [-0.40277566-0.1504468j ,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.88064867-0.19898603j,  0.42994588+0.00300281j],
          [-0.38688542+0.18756905j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.88064867-0.19898603j,  0.39814776+0.16229859j],
          [-0.28968626+0.3177174j ,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.88064867-0.19898603j,  0.36155308-0.23268401j],
          [-0.42647205-0.05462663j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
